instance_id,segment_id,date,interval,uptime,heavy,car,bike,pedestrian,heavy_lft,heavy_rgt,car_lft,car_rgt,bike_lft,bike_rgt,pedestrian_lft,pedestrian_rgt,direction,car_speed_hist_0to70plus,car_speed_hist_0to120plus,timezone,v85
-1,9000004028,2022-09-12T06:00:00.000Z,hourly,0.7638888889,145.3090909091,350.8363636364,544.5818181818,66.7636363636,100.8,44.5090909091,120.4363636364,230.4,185.8909090909,358.6909090909,41.8909090909,24.8727272727,1,"[37.6865671642, 11.9402985075, 26.4925373134, 11.9402985075, 4.8507462687, 0.7462686567, 2.2388059701, 4.1044776119]","[28.3582089552, 9.328358209, 7.0895522388, 4.8507462687, 11.9402985075, 14.552238806, 10.0746268657, 1.8656716418, 2.6119402985, 2.2388059701, 0.0, 0.7462686567, 0.7462686567, 1.4925373134, 1.1194029851, 0.3731343284, 0.3731343284, 0.7462686567, 0.0, 0.7462686567, 0.0, 0.0, 0.0, 0.3731343284, 0.3731343284]",Europe/Brussels,32.0
-1,9000004028,2022-09-12T07:00:00.000Z,hourly,0.6994444444,131.5329626688,370.2938840349,130.1032565528,14.2970611597,100.0794281176,31.4535345512,111.5170770453,258.7768069897,60.0476568705,70.0555996823,11.4376489277,2.8594122319,1,"[37.4517374517, 43.2432432432, 11.1969111969, 0.3861003861, 1.9305019305, 2.7027027027, 0.7722007722, 2.3166023166]","[20.8494208494, 16.6023166023, 28.1853281853, 15.0579150579, 8.1081081081, 3.0888030888, 0.0, 0.3861003861, 1.9305019305, 0.0, 1.5444015444, 1.1583011583, 0.3861003861, 0.3861003861, 0.3861003861, 0.3861003861, 0.0, 0.3861003861, 0.3861003861, 0.0, 0.0, 0.3861003861, 0.3861003861, 0.0, 0.0]",Europe/Brussels,20.0
-1,9000004028,2022-09-12T08:00:00.000Z,hourly,0.3833333333,187.8260869565,255.652173913,190.4347826087,18.2608695652,143.4782608696,44.347826087,86.0869565217,169.5652173913,57.3913043478,133.0434782609,7.8260869565,10.4347826087,1,"[32.6530612245, 37.7551020408, 22.4489795918, 1.0204081633, 2.0408163265, 1.0204081633, 0.0, 3.0612244898]","[22.4489795918, 10.2040816327, 15.306122449, 22.4489795918, 14.2857142857, 8.1632653061, 0.0, 1.0204081633, 0.0, 2.0408163265, 1.0204081633, 0.0, 0.0, 0.0, 1.0204081633, 0.0, 1.0204081633, 0.0, 0.0, 0.0, 0.0, 1.0204081633, 0.0, 0.0, 0.0]",Europe/Brussels,22.5
-1,9000004028,2022-09-12T09:00:00.000Z,hourly,0.7761111111,201.0021474588,436.7931281317,199.7136721546,18.0386542591,141.7322834646,59.2698639943,143.0207587688,293.7723693629,82.4624194703,117.2512526843,5.1539012169,12.8847530422,1,"[25.6637168142, 28.0235988201, 38.0530973451, 2.9498525074, 0.2949852507, 0.8849557522, 0.5899705015, 3.5398230088]","[16.814159292, 8.8495575221, 8.2595870206, 19.7640117994, 28.9085545723, 9.1445427729, 1.7699115044, 1.1799410029, 0.2949852507, 0.0, 0.2949852507, 0.5899705015, 0.0, 0.5899705015, 0.2949852507, 1.7699115044, 0.2949852507, 0.0, 0.0, 0.0, 0.2949852507, 0.2949852507, 0.0, 0.2949852507, 0.2949852507]",Europe/Brussels,24.0
-1,9000004028,2022-09-12T10:00:00.000Z,hourly,0.7080555556,131.3456257356,429.3448411142,266.9282071401,32.4833267948,87.5637504904,43.7818752452,199.1369164378,230.2079246763,94.6253432719,172.3028638682,1.4123185563,31.0710082385,1,"[31.9078947368, 24.3421052632, 29.2763157895, 4.9342105263, 1.6447368421, 0.6578947368, 2.3026315789, 4.9342105263]","[20.0657894737, 11.8421052632, 9.5394736842, 14.8026315789, 17.7631578947, 11.5131578947, 3.6184210526, 1.3157894737, 0.9868421053, 0.6578947368, 0.6578947368, 0.0, 1.6447368421, 0.6578947368, 0.3289473684, 0.9868421053, 0.0, 0.3289473684, 0.3289473684, 0.3289473684, 0.3289473684, 0.0, 0.6578947368, 0.6578947368, 0.9868421053]",Europe/Brussels,27.5
-1,9000004028,2022-09-12T11:00:00.000Z,hourly,0.7419444444,137.4766005241,477.1246724073,250.6926244852,33.6952452265,88.955447398,48.5211531262,204.8670909772,272.2575814302,91.6510670161,159.0415574691,12.1302882815,21.564956945,1,"[25.4237288136, 20.3389830508, 32.7683615819, 6.7796610169, 2.2598870056, 1.1299435028, 2.2598870056, 9.0395480226]","[14.1242937853, 11.2994350282, 10.1694915254, 10.1694915254, 18.6440677966, 14.1242937853, 5.0847457627, 1.6949152542, 1.1299435028, 1.1299435028, 0.5649717514, 0.5649717514, 1.4124293785, 0.8474576271, 0.5649717514, 0.0, 0.8474576271, 0.8474576271, 0.5649717514, 0.2824858757, 0.0, 0.2824858757, 1.1299435028, 0.5649717514, 3.9548022599]",Europe/Brussels,36.5
-1,9000004028,2022-09-12T12:00:00.000Z,hourly,0.7144444444,89.5800933126,471.6951788491,214.1524105754,26.5940902022,64.3856920684,25.1944012442,212.7527216174,258.9424572317,54.5878693624,159.5645412131,5.598755832,20.9953343701,1,"[14.8367952522, 26.1127596439, 36.2017804154, 11.2759643917, 3.8575667656, 1.1869436202, 1.4836795252, 5.0445103858]","[6.528189911, 8.3086053412, 10.6824925816, 15.4302670623, 20.7715133531, 15.4302670623, 6.2314540059, 5.0445103858, 2.3738872404, 1.4836795252, 0.5934718101, 0.5934718101, 0.8902077151, 0.5934718101, 0.5934718101, 0.8902077151, 0.5934718101, 0.8902077151, 0.0, 0.0, 0.5934718101, 0.0, 0.296735905, 0.296735905, 0.8902077151]",Europe/Brussels,34.0
-1,9000004028,2022-09-12T13:00:00.000Z,hourly,0.6672222222,44.962531224,442.1315570358,218.8176519567,34.4712739384,29.975020816,14.987510408,251.7901748543,190.3413821815,58.4512905912,160.3663613655,11.9900083264,22.481265612,1,"[18.6440677966, 21.0169491525, 29.1525423729, 18.9830508475, 3.0508474576, 2.3728813559, 2.0338983051, 4.7457627119]","[11.5254237288, 7.1186440678, 7.1186440678, 13.8983050847, 14.9152542373, 14.2372881356, 11.186440678, 7.7966101695, 2.3728813559, 0.6779661017, 1.6949152542, 0.6779661017, 1.0169491525, 1.0169491525, 0.6779661017, 0.0, 0.6779661017, 0.6779661017, 0.3389830508, 0.0, 0.3389830508, 0.3389830508, 0.3389830508, 0.6779661017, 0.6779661017]",Europe/Brussels,35.5
-1,9000004028,2022-09-12T14:00:00.000Z,hourly,0.7169444444,26.5013560635,414.2580395196,330.5695466873,29.2909724913,16.7376985664,9.7636574971,153.4289035258,260.8291359938,53.0027121271,277.5668345602,15.3428903526,13.9480821387,1,"[15.8249158249, 21.5488215488, 34.6801346801, 12.7946127946, 5.0505050505, 3.0303030303, 3.7037037037, 3.367003367]","[8.4175084175, 7.4074074074, 11.4478114478, 10.101010101, 17.5084175084, 17.1717171717, 8.4175084175, 4.3771043771, 1.6835016835, 3.367003367, 1.3468013468, 1.6835016835, 2.6936026936, 1.0101010101, 1.0101010101, 0.6734006734, 0.3367003367, 0.0, 0.0, 0.3367003367, 0.3367003367, 0.3367003367, 0.0, 0.0, 0.3367003367]",Europe/Brussels,38.0
-1,9000004028,2022-09-12T15:00:00.000Z,hourly,0.3075,42.2764227642,331.7073170732,380.487804878,39.0243902439,32.5203252033,9.756097561,120.325203252,211.3821138211,97.5609756098,282.9268292683,35.7723577236,3.2520325203,1,"[10.7843137255, 18.6274509804, 30.3921568627, 15.6862745098, 6.862745098, 6.862745098, 1.9607843137, 8.8235294118]","[5.8823529412, 4.9019607843, 8.8235294118, 9.8039215686, 13.7254901961, 16.6666666667, 7.8431372549, 7.8431372549, 2.9411764706, 3.9215686275, 4.9019607843, 1.9607843137, 1.9607843137, 0.0, 2.9411764706, 0.0, 1.9607843137, 0.0, 0.0, 0.0, 1.9607843137, 0.9803921569, 0.9803921569, 0.0, 0.0]",Europe/Brussels,50.0
-1,9000004028,2022-09-12T16:00:00.000Z,hourly,0.6830555556,95.1606344042,484.5872305815,405.530703538,89.304595364,83.4485563237,11.7120780805,241.5616104107,243.0256201708,128.8328588857,276.6978446523,51.2403416023,38.0642537617,1,"[29.3051359517, 23.8670694864, 29.6072507553, 8.1570996979, 2.7190332326, 1.2084592145, 2.1148036254, 3.0211480363]","[19.9395770393, 9.3655589124, 9.9697885196, 13.8972809668, 17.5226586103, 12.084592145, 5.7401812689, 2.416918429, 1.8126888218, 0.9063444109, 0.9063444109, 0.3021148036, 1.2084592145, 0.9063444109, 0.6042296073, 0.3021148036, 0.3021148036, 0.0, 0.3021148036, 0.3021148036, 0.0, 0.6042296073, 0.0, 0.0, 0.6042296073]",Europe/Brussels,29.5
-1,9000004028,2022-09-12T17:00:00.000Z,hourly,0.7772222222,142.8162973553,499.2137240886,283.0593280915,77.1979985704,108.0771979986,34.7390993567,220.0142959257,279.199428163,96.497498213,186.5618298785,55.3252323088,21.8727662616,1,"[21.6494845361, 23.1958762887, 40.7216494845, 9.793814433, 1.8041237113, 0.5154639175, 0.5154639175, 1.8041237113]","[11.8556701031, 9.793814433, 10.5670103093, 12.6288659794, 23.9690721649, 16.7525773196, 7.4742268041, 2.3195876289, 1.2886597938, 0.5154639175, 0.0, 0.5154639175, 0.2577319588, 0.2577319588, 0.7731958763, 0.2577319588, 0.0, 0.2577319588, 0.0, 0.2577319588, 0.0, 0.0, 0.0, 0.0, 0.2577319588]",Europe/Brussels,27.5
-1,9000004028,2022-09-12T18:00:00.000Z,hourly,0.1391666667,35.9281437126,582.0359281437,179.6407185629,43.1137724551,28.7425149701,7.1856287425,301.7964071856,280.2395209581,71.8562874251,107.7844311377,7.1856287425,35.9281437126,1,"[23.4567901235, 13.5802469136, 34.5679012346, 9.8765432099, 6.1728395062, 3.7037037037, 3.7037037037, 4.9382716049]","[18.5185185185, 4.9382716049, 2.4691358025, 11.1111111111, 8.6419753086, 25.9259259259, 8.6419753086, 1.2345679012, 2.4691358025, 3.7037037037, 3.7037037037, 0.0, 2.4691358025, 1.2345679012, 0.0, 3.7037037037, 0.0, 0.0, 1.2345679012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,44.0
-1,9000004028,2022-09-12T19:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-09-12T20:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-09-12T21:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-09-12T22:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-09-12T23:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-09-13T00:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-09-13T01:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-09-13T02:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-09-13T03:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-09-13T04:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-09-13T05:00:00.000Z,hourly,0.4583333333,144.0,536.7272727273,283.6363636364,76.3636363636,74.1818181818,69.8181818182,248.7272727273,288.0,117.8181818182,165.8181818182,61.0909090909,15.2727272727,1,"[15.0406504065, 19.1056910569, 38.2113821138, 16.6666666667, 4.0650406504, 1.2195121951, 0.406504065, 5.2845528455]","[9.3495934959, 5.6910569106, 8.1300813008, 10.9756097561, 18.6991869919, 19.512195122, 13.4146341463, 3.2520325203, 2.4390243902, 1.6260162602, 0.8130081301, 0.406504065, 0.0, 0.406504065, 0.8130081301, 0.406504065, 1.6260162602, 0.406504065, 0.8130081301, 0.406504065, 0.0, 0.0, 0.0, 0.0, 0.8130081301]",Europe/Brussels,32.0
-1,9000004028,2022-09-13T06:00:00.000Z,hourly,0.7544444444,156.4064801178,361.8556701031,546.0972017673,110.0147275405,111.3402061856,45.0662739323,163.0338733432,198.8217967599,225.3313696613,320.765832106,76.8777614138,33.1369661267,1,"[15.3846153846, 16.8498168498, 43.956043956, 8.4249084249, 2.1978021978, 3.663003663, 1.8315018315, 7.6923076923]","[9.1575091575, 6.2271062271, 7.326007326, 9.5238095238, 28.9377289377, 15.0183150183, 6.5934065934, 1.8315018315, 1.4652014652, 0.7326007326, 0.7326007326, 2.9304029304, 1.4652014652, 0.3663003663, 1.0989010989, 0.7326007326, 0.7326007326, 2.1978021978, 0.7326007326, 0.7326007326, 0.0, 0.7326007326, 0.0, 0.3663003663, 0.3663003663]",Europe/Brussels,39.0
-1,9000004028,2022-09-13T07:00:00.000Z,hourly,0.7616666667,147.04595186,341.3566739606,366.3019693654,72.2100656455,94.5295404814,52.5164113786,124.7264770241,216.6301969365,171.9912472648,194.3107221007,52.5164113786,19.693654267,1,"[23.8461538462, 20.0, 37.6923076923, 6.5384615385, 5.0, 1.5384615385, 0.3846153846, 5.0]","[16.9230769231, 6.9230769231, 8.0769230769, 11.9230769231, 19.2307692308, 18.4615384615, 4.6153846154, 1.9230769231, 3.8461538462, 1.1538461538, 1.1538461538, 0.3846153846, 0.3846153846, 0.0, 0.3846153846, 1.5384615385, 0.7692307692, 1.1538461538, 0.0, 0.7692307692, 0.0, 0.3846153846, 0.0, 0.0, 0.0]",Europe/Brussels,31.0
-1,9000004028,2022-09-13T08:00:00.000Z,hourly,0.7730555556,205.6773266259,337.6212720086,200.503054258,41.3941789436,131.9439453827,73.7333812433,131.9439453827,205.6773266259,80.2012217032,120.3018325548,16.8163851958,24.5777937478,1,"[26.4367816092, 25.6704980843, 32.183908046, 10.3448275862, 1.1494252874, 1.1494252874, 1.1494252874, 1.9157088123]","[18.7739463602, 7.662835249, 9.9616858238, 15.7088122605, 18.3908045977, 13.7931034483, 7.662835249, 2.6819923372, 0.7662835249, 0.3831417625, 0.7662835249, 0.3831417625, 0.3831417625, 0.7662835249, 0.7662835249, 0.0, 0.7662835249, 0.0, 0.0, 0.0, 0.3831417625, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,28.0
-1,9000004028,2022-09-13T09:00:00.000Z,hourly,0.5088888889,161.135371179,510.9170305677,204.3668122271,45.1965065502,113.9737991266,47.1615720524,200.4366812227,310.480349345,68.7772925764,135.5895196507,13.7554585153,31.4410480349,1,"[23.4615384615, 21.1538461538, 43.4615384615, 6.1538461538, 1.5384615385, 1.1538461538, 0.7692307692, 2.3076923077]","[12.3076923077, 11.1538461538, 7.3076923077, 13.8461538462, 25.0, 18.4615384615, 5.0, 1.1538461538, 0.3846153846, 1.1538461538, 0.7692307692, 0.3846153846, 0.7692307692, 0.0, 0.3846153846, 0.0, 0.3846153846, 0.0, 0.0, 0.3846153846, 0.0, 0.3846153846, 0.0, 0.0, 0.7692307692]",Europe/Brussels,26.5
-1,9000004028,2022-09-13T10:00:00.000Z,hourly,0.7058333333,215.3482880756,510.0354191263,289.0200708383,63.7544273908,150.1770956316,65.1711924439,225.2656434475,284.7697756789,111.9244391972,177.0956316411,39.6694214876,24.0850059032,1,"[21.1111111111, 20.8333333333, 36.9444444444, 13.6111111111, 2.5, 0.8333333333, 2.2222222222, 1.9444444444]","[11.3888888889, 9.7222222222, 7.5, 13.3333333333, 21.1111111111, 15.8333333333, 9.4444444444, 4.1666666667, 2.2222222222, 0.2777777778, 0.2777777778, 0.5555555556, 0.8333333333, 1.3888888889, 0.2777777778, 0.5555555556, 0.2777777778, 0.2777777778, 0.2777777778, 0.2777777778, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,30.5
-1,9000004028,2022-09-13T11:00:00.000Z,hourly,0.77,57.1428571429,579.2207792208,327.2727272727,76.6233766234,10.3896103896,46.7532467532,327.2727272727,251.9480519481,146.7532467532,180.5194805195,40.2597402597,36.3636363636,1,"[27.802690583, 24.66367713, 32.735426009, 8.5201793722, 2.2421524664, 0.6726457399, 0.6726457399, 2.6905829596]","[17.9372197309, 9.865470852, 11.4349775785, 13.2286995516, 16.5919282511, 16.1434977578, 7.1748878924, 1.3452914798, 1.5695067265, 0.6726457399, 0.4484304933, 0.2242152466, 0.6726457399, 0.0, 0.6726457399, 0.6726457399, 0.2242152466, 0.2242152466, 0.6726457399, 0.2242152466, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,27.5
-1,9000004028,2022-09-13T12:00:00.000Z,hourly,0.7652777778,32.667876588,614.1560798548,215.6079854809,60.108892922,0.0,32.667876588,360.6533575318,253.502722323,84.9364791289,130.6715063521,31.3611615245,28.7477313975,1,"[25.1063829787, 22.9787234043, 34.8936170213, 12.9787234043, 2.3404255319, 0.6382978723, 0.0, 1.0638297872]","[16.3829787234, 8.7234042553, 10.2127659574, 12.7659574468, 20.2127659574, 14.6808510638, 10.6382978723, 2.3404255319, 1.4893617021, 0.8510638298, 0.2127659574, 0.4255319149, 0.0, 0.0, 0.0, 0.2127659574, 0.2127659574, 0.0, 0.0, 0.0, 0.2127659574, 0.2127659574, 0.0, 0.0, 0.2127659574]",Europe/Brussels,28.5
-1,9000004028,2022-09-13T13:00:00.000Z,hourly,0.7869444444,34.309918814,611.2248499823,245.2523826333,87.6809036357,0.0,34.309918814,378.6798446876,232.5450052947,101.6590187081,143.5933639252,38.1221320155,49.5587716202,1,"[31.6008316008, 21.8295218295, 34.3035343035, 9.1476091476, 0.2079002079, 1.0395010395, 0.4158004158, 1.4553014553]","[20.1663201663, 11.4345114345, 8.5239085239, 13.3056133056, 19.3347193347, 14.9688149688, 7.0686070686, 2.079002079, 0.2079002079, 0.0, 0.4158004158, 0.6237006237, 0.4158004158, 0.0, 0.2079002079, 0.2079002079, 0.0, 0.4158004158, 0.0, 0.0, 0.2079002079, 0.0, 0.0, 0.0, 0.4158004158]",Europe/Brussels,26.5
-1,9000004028,2022-09-13T14:00:00.000Z,hourly,0.7725,53.074433657,636.8932038835,357.2815533981,73.786407767,0.0,53.074433657,385.7605177994,251.1326860841,135.9223300971,221.359223301,36.2459546926,37.5404530744,1,"[33.9430894309, 22.7642276423, 25.8130081301, 8.7398373984, 2.4390243902, 1.2195121951, 1.8292682927, 3.2520325203]","[23.9837398374, 9.9593495935, 10.5691056911, 12.1951219512, 15.243902439, 10.5691056911, 6.0975609756, 2.6422764228, 1.6260162602, 0.8130081301, 0.8130081301, 0.406504065, 1.6260162602, 0.2032520325, 1.0162601626, 0.406504065, 0.8130081301, 0.2032520325, 0.2032520325, 0.2032520325, 0.0, 0.0, 0.0, 0.0, 0.406504065]",Europe/Brussels,29.5
-1,9000004028,2022-09-13T15:00:00.000Z,hourly,0.7622222222,34.110787172,728.1341107872,602.1865889213,135.1311953353,0.0,34.110787172,423.7609329446,304.3731778426,237.4635568513,364.72303207,62.9737609329,72.1574344023,1,"[33.6936936937, 21.4414414414, 25.045045045, 7.2072072072, 3.6036036036, 2.3423423423, 2.1621621622, 4.5045045045]","[22.3423423423, 11.3513513514, 9.9099099099, 11.5315315315, 16.2162162162, 8.8288288288, 5.045045045, 2.1621621622, 1.981981982, 1.6216216216, 1.6216216216, 0.7207207207, 1.0810810811, 1.0810810811, 0.3603603604, 0.1801801802, 0.7207207207, 0.7207207207, 0.5405405405, 0.5405405405, 0.0, 0.5405405405, 0.3603603604, 0.3603603604, 0.1801801802]",Europe/Brussels,32.5
-1,9000004028,2022-09-13T16:00:00.000Z,hourly,0.7558333333,37.0452039691,590.0771775083,317.5303197354,63.5060639471,0.0,37.0452039691,287.1003307608,302.9768467475,121.7199558986,195.8103638368,37.0452039691,26.4608599779,1,"[39.4618834081, 25.33632287, 22.4215246637, 4.7085201794, 1.5695067265, 1.1210762332, 1.7937219731, 3.5874439462]","[24.8878923767, 14.5739910314, 12.1076233184, 13.2286995516, 13.6771300448, 8.7443946188, 4.0358744395, 0.6726457399, 0.6726457399, 0.8968609865, 0.4484304933, 0.6726457399, 0.8968609865, 0.8968609865, 0.4484304933, 0.8968609865, 0.6726457399, 0.6726457399, 0.0, 0.0, 0.0, 0.2242152466, 0.0, 0.0, 0.6726457399]",Europe/Brussels,26.0
-1,9000004028,2022-09-13T17:00:00.000Z,hourly,0.6136111111,13.0375735627,770.8465368945,198.8229968311,34.2236306021,0.0,13.0375735627,423.7211407877,347.1253961068,74.9660479855,123.8569488456,26.0751471254,8.1484834767,1,"[21.1416490486, 20.0845665962, 38.689217759, 14.1649048626, 2.1141649049, 1.4799154334, 1.0570824524, 1.2684989429]","[11.6279069767, 9.5137420719, 8.0338266385, 12.0507399577, 22.1987315011, 16.4904862579, 9.9365750529, 4.2283298097, 1.0570824524, 1.0570824524, 1.0570824524, 0.422832981, 1.0570824524, 0.0, 0.2114164905, 0.2114164905, 0.0, 0.2114164905, 0.0, 0.2114164905, 0.0, 0.0, 0.2114164905, 0.0, 0.2114164905]",Europe/Brussels,30.0
-1,9000004028,2022-09-13T18:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-09-13T19:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-09-13T20:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-09-13T21:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
-1,9000004028,2022-09-13T22:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
